Assessment,Trial,Cycle,Location,Statistic,Value
GY,SRPN,1995.0,Stillwater,Mean,1862
GY,SRPN,1995.0,Stillwater,LSD(0.05),373
GY,SRPN,1995.0,Stillwater,CV,12
GY,SRPN,1995.0,Garden City,Replications,
GY,SRPN,1995.0,Garden City,Mean,2153
GY,SRPN,1995.0,Garden City,LSD(0.05),375
GY,SRPN,1995.0,Garden City,CV,10.7
GY,SRPN,1995.0,Colby,Replications,
GY,SRPN,1995.0,Colby,Mean,3511.0
GY,SRPN,1995.0,Colby,LSD(0.05),534.0
GY,SRPN,1995.0,Colby,CV,9.3
GY,SRPN,1995.0,Manhattan,Replications,
GY,SRPN,1995.0,Manhattan,Mean,1121.0
GY,SRPN,1995.0,Manhattan,LSD(0.05),389.0
GY,SRPN,1995.0,Manhattan,CV,21.3
GY,SRPN,1995.0,Hays,Replications,
GY,SRPN,1995.0,Hays,Mean,2475
GY,SRPN,1995.0,Hays,LSD(0.05),425
GY,SRPN,1995.0,Hays,CV,11
GY,SRPN,1995.0,Hutchinson,Replications,
GY,SRPN,1995.0,Hutchinson,Mean,1037.0
GY,SRPN,1995.0,Hutchinson,LSD(0.05),464.0
GY,SRPN,1995.0,Hutchinson,CV,27.4
GY,SRPN,1995.0,Fort Collins,Replications,
GY,SRPN,1995.0,Fort Collins,Mean,5186.0
GY,SRPN,1995.0,Fort Collins,LSD(0.05),728.0
GY,SRPN,1995.0,Fort Collins,CV,8.6
GY,SRPN,1995.0,Akron,Replications,
GY,SRPN,1995.0,Akron,Mean,4756.0
GY,SRPN,1995.0,Akron,LSD(0.05),952.0
GY,SRPN,1995.0,Akron,CV,12.3
GY,SRPN,1995.0,Julesburg,Replications,
GY,SRPN,1995.0,Julesburg,Mean,3744.0
GY,SRPN,1995.0,Julesburg,LSD(0.05),739.0
GY,SRPN,1995.0,Julesburg,CV,12.1
GY,SRPN,1995.0,Burlington,Replications,
GY,SRPN,1995.0,Burlington,Mean,4865.0
GY,SRPN,1995.0,Burlington,LSD(0.05),1210.0
GY,SRPN,1995.0,Burlington,CV,15.2
GY,SRPN,1995.0,Clay Center,Replications,
GY,SRPN,1995.0,Clay Center,Mean,2424.0
GY,SRPN,1995.0,Clay Center,LSD(0.05),679.0
GY,SRPN,1995.0,Clay Center,CV,17.2
GY,SRPN,1995.0,North Platte,Replications,
GY,SRPN,1995.0,North Platte,Mean,3246.0
GY,SRPN,1995.0,North Platte,LSD(0.05),1010.0
GY,SRPN,1995.0,North Platte,CV,19.1
GY,SRPN,1995.0,Sidney,Replications,
GY,SRPN,1995.0,Sidney,Mean,5397.0
GY,SRPN,1995.0,Sidney,LSD(0.05),991.0
GY,SRPN,1995.0,Sidney,CV,11.2
GY,SRPN,1995.0,Hemingford,Replications,
GY,SRPN,1995.0,Hemingford,Mean,5315.0
GY,SRPN,1995.0,Hemingford,LSD(0.05),1046.0
GY,SRPN,1995.0,Hemingford,CV,12.0
GY,SRPN,1995.0,Pierre,Replications,
GY,SRPN,1995.0,Pierre,Mean,3347.0
GY,SRPN,1995.0,Pierre,LSD(0.05),891.0
GY,SRPN,1995.0,Pierre,CV,16.3
GY,SRPN,1995.0,Winner,Replications,
GY,SRPN,1995.0,Winner,Mean,2385.0
GY,SRPN,1995.0,Winner,LSD(0.05),725.0
GY,SRPN,1995.0,Winner,CV,18.6
GY,SRPN,1995.0,Brookings,Replications,
GY,SRPN,1995.0,Brookings,Mean,1001.0
GY,SRPN,1995.0,Brookings,LSD(0.05),834.0
GY,SRPN,1995.0,Brookings,CV,28.4
GY,SRPN,1995.0,Lind,Replications,
GY,SRPN,1995.0,Lind,Mean,4785.0
GY,SRPN,1995.0,Lind,LSD(0.05),1126.0
GY,SRPN,1995.0,Lind,CV,16.8
GY,NRPN,1995.0,North Platte,Replications,
GY,NRPN,1995.0,North Platte,Mean,1878
GY,NRPN,1995.0,North Platte,LSD(0.05),1405
GY,NRPN,1995.0,North Platte,CV,45.8
GY,NRPN,1995.0,Sidney,Replications,
GY,NRPN,1995.0,Sidney,Mean,4874
GY,NRPN,1995.0,Sidney,LSD(0.05),933
GY,NRPN,1995.0,Sidney,CV,11.7
GY,NRPN,1995.0,Brookings,Replications,
GY,NRPN,1995.0,Brookings,Mean,2167
GY,NRPN,1995.0,Brookings,LSD(0.05),472
GY,NRPN,1995.0,Brookings,CV,13.3
GY,NRPN,1995.0,Pierre,Replications,
GY,NRPN,1995.0,Pierre,Mean,2361
GY,NRPN,1995.0,Pierre,LSD(0.05),744
GY,NRPN,1995.0,Pierre,CV,19.3
GY,NRPN,1995.0,Winner,Replications,
GY,NRPN,1995.0,Winner,Mean,2591
GY,NRPN,1995.0,Winner,LSD(0.05),594
GY,NRPN,1995.0,Winner,CV,14.0
GY,NRPN,1995.0,Waseca,Replications,
GY,NRPN,1995.0,Waseca,Mean,3990
GY,NRPN,1995.0,Waseca,LSD(0.05),591
GY,NRPN,1995.0,Waseca,CV,9.1
GY,NRPN,1995.0,Rosemount,Replications,
GY,NRPN,1995.0,Rosemount,Mean,4007
GY,NRPN,1995.0,Rosemount,LSD(0.05),921
GY,NRPN,1995.0,Rosemount,CV,14.1
GY,NRPN,1995.0,Williston,Replications,
GY,NRPN,1995.0,Williston,Mean,2582
GY,NRPN,1995.0,Williston,LSD(0.05),229
GY,NRPN,1995.0,Williston,CV,6.3
GY,NRPN,1995.0,Casselton,Replications,
GY,NRPN,1995.0,Casselton,Mean,4554
GY,NRPN,1995.0,Casselton,LSD(0.05),916
GY,NRPN,1995.0,Casselton,CV,12.3
GY,NRPN,1995.0,Carrington,Replications,
GY,NRPN,1995.0,Carrington,Mean,3819
GY,NRPN,1995.0,Carrington,LSD(0.05),1067
GY,NRPN,1995.0,Carrington,CV,17.1
GY,NRPN,1995.0,SidneyMT,Replications,
GY,NRPN,1995.0,SidneyMT,Mean,3988
GY,NRPN,1995.0,SidneyMT,LSD(0.05),531
GY,NRPN,1995.0,SidneyMT,CV,9.4
GY,NRPN,1995.0,Moccasin,Replications,
GY,NRPN,1995.0,Moccasin,Mean,2942
GY,NRPN,1995.0,Moccasin,LSD(0.05),976
GY,NRPN,1995.0,Moccasin,CV,20.3
GY,NRPN,1995.0,Bozeman,Replications,
GY,NRPN,1995.0,Bozeman,Mean,7166
GY,NRPN,1995.0,Bozeman,LSD(0.05),755
GY,NRPN,1995.0,Bozeman,CV,6.4
GY,NRPN,1995.0,Archer,Replications,
GY,NRPN,1995.0,Archer,Mean,3871
GY,NRPN,1995.0,Archer,LSD(0.05),923
GY,NRPN,1995.0,Archer,CV,14.6
GY,NRPN,1995.0,Lethbridge,Replications,
GY,NRPN,1995.0,Lethbridge,Mean,3935
GY,NRPN,1995.0,Lethbridge,LSD(0.05),784
GY,NRPN,1995.0,Lethbridge,CV,14.1
GY,SRPN,1987.0,Bushland (Dry),Replications,
GY,SRPN,1987.0,Bushland (Dry),Mean,3457
GY,SRPN,1987.0,Bushland (Dry),LSD(0.05),326
GY,SRPN,1987.0,Bushland (Dry),CV,6.7
GY,SRPN,1987.0,Bushland (Irr),Replications,
GY,SRPN,1987.0,Bushland (Irr),Mean,4234
GY,SRPN,1987.0,Bushland (Irr),LSD(0.05),562
GY,SRPN,1987.0,Bushland (Irr),CV,8.1
GY,SRPN,1987.0,Chillicothe,Replications,
GY,SRPN,1987.0,Chillicothe,Mean,2008
GY,SRPN,1987.0,Chillicothe,LSD(0.05),300
GY,SRPN,1987.0,Chillicothe,CV,9.2
GY,SRPN,1987.0,Dallas,Replications,
GY,SRPN,1987.0,Dallas,Mean,3591
GY,SRPN,1987.0,Dallas,LSD(0.05),493
GY,SRPN,1987.0,Dallas,CV,8.4
GY,SRPN,1987.0,Lincoln,Replications,
GY,SRPN,1987.0,Lincoln,Mean,2521
GY,SRPN,1987.0,Lincoln,LSD(0.05),642
GY,SRPN,1987.0,Lincoln,CV,15.6
GY,SRPN,1987.0,Clay Center,Replications,
GY,SRPN,1987.0,Clay Center,Mean,3547
GY,SRPN,1987.0,Clay Center,LSD(0.05),635
GY,SRPN,1987.0,Clay Center,CV,11.0
GY,SRPN,1987.0,North Platte,Replications,
GY,SRPN,1987.0,North Platte,Mean,3548
GY,SRPN,1987.0,North Platte,LSD(0.05),604
GY,SRPN,1987.0,North Platte,CV,10.4
GY,SRPN,1987.0,Sidney,Replications,
GY,SRPN,1987.0,Sidney,Mean,4564
GY,SRPN,1987.0,Sidney,LSD(0.05),568
GY,SRPN,1987.0,Sidney,CV,7.6
GY,SRPN,1987.0,Alliance,Replications,
GY,SRPN,1987.0,Alliance,Mean,4580
GY,SRPN,1987.0,Alliance,LSD(0.05),686
GY,SRPN,1987.0,Alliance,CV,9.2
GY,SRPN,1987.0,Presho,Replications,
GY,SRPN,1987.0,Presho,Mean,3092
GY,SRPN,1987.0,Presho,LSD(0.05),846
GY,SRPN,1987.0,Presho,CV,16.8
GY,SRPN,1987.0,Manhattan,Replications,
GY,SRPN,1987.0,Manhattan,Mean,4037
GY,SRPN,1987.0,Manhattan,LSD(0.05),834
GY,SRPN,1987.0,Manhattan,CV,12.7
GY,SRPN,1987.0,Hays,Replications,
GY,SRPN,1987.0,Hays,Mean,4217
GY,SRPN,1987.0,Hays,LSD(0.05),552
GY,SRPN,1987.0,Hays,CV,8.0
GY,SRPN,1987.0,Colby,Replications,
GY,SRPN,1987.0,Colby,Mean,4149
GY,SRPN,1987.0,Colby,LSD(0.05),609
GY,SRPN,1987.0,Colby,CV,8.9
GY,SRPN,1987.0,Garden City,Replications,
GY,SRPN,1987.0,Garden City,Mean,1486
GY,SRPN,1987.0,Garden City,LSD(0.05),424
GY,SRPN,1987.0,Garden City,CV,17.4
GY,SRPN,1987.0,Hutchinson,Replications,
GY,SRPN,1987.0,Hutchinson,Mean,2194
GY,SRPN,1987.0,Hutchinson,LSD(0.05),482
GY,SRPN,1987.0,Hutchinson,CV,10.6
GY,SRPN,1987.0,Ames,Replications,
GY,SRPN,1987.0,Ames,Mean,4430
GY,SRPN,1987.0,Ames,LSD(0.05),700
GY,SRPN,1987.0,Ames,CV,9.7
GY,SRPN,1987.0,Stillwater,Replications,
GY,SRPN,1987.0,Stillwater,Mean,1900
GY,SRPN,1987.0,Stillwater,LSD(0.05),472
GY,SRPN,1987.0,Stillwater,CV,15.2
GY,SRPN,1987.0,Altus,Replications,
GY,SRPN,1987.0,Altus,Mean,1605
GY,SRPN,1987.0,Altus,LSD(0.05),316
GY,SRPN,1987.0,Altus,CV,12.1
GY,SRPN,1987.0,Lahoma,Replications,
GY,SRPN,1987.0,Lahoma,Mean,2435
GY,SRPN,1987.0,Lahoma,LSD(0.05),289
GY,SRPN,1987.0,Lahoma,CV,7.3
GY,SRPN,1987.0,Goodwell,Replications,
GY,SRPN,1987.0,Goodwell,Mean,4965
GY,SRPN,1987.0,Goodwell,LSD(0.05),727
GY,SRPN,1987.0,Goodwell,CV,9.0
GY,SRPN,1987.0,Clarkton,Replications,
GY,SRPN,1987.0,Clarkton,Mean,3806
GY,SRPN,1987.0,Clarkton,LSD(0.05),NA
GY,SRPN,1987.0,Clarkton,CV,14.3
GY,SRPN,1987.0,Farmington,Replications,
GY,SRPN,1987.0,Farmington,Mean,6555
GY,SRPN,1987.0,Farmington,LSD(0.05),983
GY,SRPN,1987.0,Farmington,CV,10.7
GY,SRPN,1987.0,Clovis (Dry),Replications,
GY,SRPN,1987.0,Clovis (Dry),Mean,4139
GY,SRPN,1987.0,Clovis (Dry),LSD(0.05),764
GY,SRPN,1987.0,Clovis (Dry),CV,11.3
GY,SRPN,1987.0,Clovis (Irr),Replications,
GY,SRPN,1987.0,Clovis (Irr),Mean,5473
GY,SRPN,1987.0,Clovis (Irr),LSD(0.05),953
GY,SRPN,1987.0,Clovis (Irr),CV,10.7
GY,SRPN,1987.0,Fort Collins,Replications,
GY,SRPN,1987.0,Fort Collins,Mean,7805
GY,SRPN,1987.0,Fort Collins,LSD(0.05),808
GY,SRPN,1987.0,Fort Collins,CV,6.3
GY,SRPN,1987.0,Walsh,Replications,
GY,SRPN,1987.0,Walsh,Mean,2483
GY,SRPN,1987.0,Walsh,LSD(0.05),NA
GY,SRPN,1987.0,Walsh,CV,20.2
GY,SRPN,1987.0,Julesburg,Replications,
GY,SRPN,1987.0,Julesburg,Mean,2177
GY,SRPN,1987.0,Julesburg,LSD(0.05),420
GY,SRPN,1987.0,Julesburg,CV,11.8
GY,SRPN,1987.0,Casselton,Replications,
GY,SRPN,1987.0,Casselton,Mean,3298
GY,SRPN,1987.0,Casselton,LSD(0.05),1221
GY,SRPN,1987.0,Casselton,CV,22.7
GY,SRPN,1987.0,Urbana,Replications,
GY,SRPN,1987.0,Urbana,Mean,5358
GY,SRPN,1987.0,Urbana,LSD(0.05),678
GY,SRPN,1987.0,Urbana,CV,7.8
GY,SRPN,1987.0,Aberdeen,Replications,
GY,SRPN,1987.0,Aberdeen,Mean,6850
GY,SRPN,1987.0,Aberdeen,LSD(0.05),1416
GY,SRPN,1987.0,Aberdeen,CV,12.7
GY,SRPN,1987.0,Rockland,Replications,
GY,SRPN,1987.0,Rockland,Mean,3648
GY,SRPN,1987.0,Rockland,LSD(0.05),NA
GY,SRPN,1987.0,Rockland,CV,NA
GY,SRPN,1987.0,Lind,Replications,
GY,SRPN,1987.0,Lind,Mean,1101
GY,SRPN,1987.0,Lind,LSD(0.05),441
GY,SRPN,1987.0,Lind,CV,24.5
GY,NRPN,1987.0,Lincoln,Replications,
GY,NRPN,1987.0,Lincoln,Mean,2138
GY,NRPN,1987.0,Lincoln,LSD(0.05),462
GY,NRPN,1987.0,Lincoln,CV,13.2
GY,NRPN,1987.0,North Platte,Replications,
GY,NRPN,1987.0,North Platte,Mean,3419
GY,NRPN,1987.0,North Platte,LSD(0.05),607
GY,NRPN,1987.0,North Platte,CV,10.9
GY,NRPN,1987.0,Sidney,Replications,
GY,NRPN,1987.0,Sidney,Mean,3830
GY,NRPN,1987.0,Sidney,LSD(0.05),424
GY,NRPN,1987.0,Sidney,CV,6.8
GY,NRPN,1987.0,Alliance,Replications,
GY,NRPN,1987.0,Alliance,Mean,4025
GY,NRPN,1987.0,Alliance,LSD(0.05),674
GY,NRPN,1987.0,Alliance,CV,10.3
GY,NRPN,1987.0,Presho,Replications,
GY,NRPN,1987.0,Presho,Mean,3009
GY,NRPN,1987.0,Presho,LSD(0.05),362
GY,NRPN,1987.0,Presho,CV,7.8
GY,NRPN,1987.0,Highmore,Replications,
GY,NRPN,1987.0,Highmore,Mean,3261
GY,NRPN,1987.0,Highmore,LSD(0.05),414
GY,NRPN,1987.0,Highmore,CV,7.8
GY,NRPN,1987.0,Williston,Replications,
GY,NRPN,1987.0,Williston,Mean,1768
GY,NRPN,1987.0,Williston,LSD(0.05),178
GY,NRPN,1987.0,Williston,CV,7.2
GY,NRPN,1987.0,Casselton,Replications,
GY,NRPN,1987.0,Casselton,Mean,4226
GY,NRPN,1987.0,Casselton,LSD(0.05),827
GY,NRPN,1987.0,Casselton,CV,12.0
GY,NRPN,1987.0,Carrington,Replications,
GY,NRPN,1987.0,Carrington,Mean,2371
GY,NRPN,1987.0,Carrington,LSD(0.05),NA
GY,NRPN,1987.0,Carrington,CV,26.8
GY,NRPN,1987.0,Rosemount,Replications,
GY,NRPN,1987.0,Rosemount,Mean,1974
GY,NRPN,1987.0,Rosemount,LSD(0.05),423
GY,NRPN,1987.0,Rosemount,CV,13.2
GY,NRPN,1987.0,Waseca,Replications,
GY,NRPN,1987.0,Waseca,Mean,2456
GY,NRPN,1987.0,Waseca,LSD(0.05),374
GY,NRPN,1987.0,Waseca,CV,9.3
GY,NRPN,1987.0,Bozeman,Replications,
GY,NRPN,1987.0,Bozeman,Mean,4421
GY,NRPN,1987.0,Bozeman,LSD(0.05),679
GY,NRPN,1987.0,Bozeman,CV,11.0
GY,NRPN,1987.0,Moccasin,Replications,
GY,NRPN,1987.0,Moccasin,Mean,3974
GY,NRPN,1987.0,Moccasin,LSD(0.05),602
GY,NRPN,1987.0,Moccasin,CV,9.3
GY,NRPN,1987.0,Sidney,Replications,
GY,NRPN,1987.0,Sidney,Mean,2937
GY,NRPN,1987.0,Sidney,LSD(0.05),436
GY,NRPN,1987.0,Sidney,CV,10.6
GY,NRPN,1987.0,Archer,Replications,
GY,NRPN,1987.0,Archer,Mean,2421
GY,NRPN,1987.0,Archer,LSD(0.05),NA
GY,NRPN,1987.0,Archer,CV,17.5
GY,NRPN,1987.0,Sheridan,Replications,
GY,NRPN,1987.0,Sheridan,Mean,3036
GY,NRPN,1987.0,Sheridan,LSD(0.05),1114
GY,NRPN,1987.0,Sheridan,CV,22.5
GY,NRPN,1987.0,Aberdeen,Replications,
GY,NRPN,1987.0,Aberdeen,Mean,6071
GY,NRPN,1987.0,Aberdeen,LSD(0.05),1263
GY,NRPN,1987.0,Aberdeen,CV,10.3
GY,NRPN,1987.0,Rockland,Replications,
GY,NRPN,1987.0,Rockland,Mean,3372
GY,NRPN,1987.0,Rockland,LSD(0.05),821
GY,NRPN,1987.0,Rockland,CV,14.9
GY,NRPN,1987.0,Clovis (Dry),Replications,
GY,NRPN,1987.0,Clovis (Dry),Mean,3759
GY,NRPN,1987.0,Clovis (Dry),LSD(0.05),767
GY,NRPN,1987.0,Clovis (Dry),CV,12.5
GY,NRPN,1987.0,Clovis (Irr),Replications,
GY,NRPN,1987.0,Clovis (Irr),Mean,5443
GY,NRPN,1987.0,Clovis (Irr),LSD(0.05),790
GY,NRPN,1987.0,Clovis (Irr),CV,8.9
GY,NRPN,1987.0,Lind,Replications,
GY,NRPN,1987.0,Lind,Mean,1252
GY,NRPN,1987.0,Lind,LSD(0.05),449
GY,NRPN,1987.0,Lind,CV,22.0
GY,SRPN,1988,Bushland (Dry),Replications,
GY,SRPN,1988,Bushland (Dry),Mean,2437
GY,SRPN,1988,Bushland (Dry),LSD(0.05),475
GY,SRPN,1988,Bushland (Dry),CV,13.9
GY,SRPN,1988,Bushland (Irr),Replications,
GY,SRPN,1988,Bushland (Irr),Mean,4410
GY,SRPN,1988,Bushland (Irr),LSD(0.05),500
GY,SRPN,1988,Bushland (Irr),CV,6.9
GY,SRPN,1988,Chillicothe,Replications,
GY,SRPN,1988,Chillicothe,Mean,4141
GY,SRPN,1988,Chillicothe,LSD(0.05),532
GY,SRPN,1988,Chillicothe,CV,7.9
GY,SRPN,1988,Dallas,Replications,
GY,SRPN,1988,Dallas,Mean,3461
GY,SRPN,1988,Dallas,LSD(0.05),442
GY,SRPN,1988,Dallas,CV,7.8
GY,SRPN,1988,Lincoln,Replications,
GY,SRPN,1988,Lincoln,Mean,4037
GY,SRPN,1988,Lincoln,LSD(0.05),625
GY,SRPN,1988,Lincoln,CV,9.3
GY,SRPN,1988,Clay Center,Replications,
GY,SRPN,1988,Clay Center,Mean,2254
GY,SRPN,1988,Clay Center,LSD(0.05),482
GY,SRPN,1988,Clay Center,CV,17.0
GY,SRPN,1988,Alliance,Replications,
GY,SRPN,1988,Alliance,Mean,4301
GY,SRPN,1988,Alliance,LSD(0.05),583
GY,SRPN,1988,Alliance,CV,6.9
GY,SRPN,1988,Akron,Replications,
GY,SRPN,1988,Akron,Mean,1346
GY,SRPN,1988,Akron,LSD(0.05),585
GY,SRPN,1988,Akron,CV,20.9
GY,SRPN,1988,Burlington,Replications,
GY,SRPN,1988,Burlington,Mean,2589
GY,SRPN,1988,Burlington,LSD(0.05),548
GY,SRPN,1988,Burlington,CV,13.8
GY,SRPN,1988,Julesburg,Replications,
GY,SRPN,1988,Julesburg,Mean,1441
GY,SRPN,1988,Julesburg,LSD(0.05),404
GY,SRPN,1988,Julesburg,CV,23.3
GY,SRPN,1988,Hutchinson,Replications,
GY,SRPN,1988,Hutchinson,Mean,1542
GY,SRPN,1988,Hutchinson,LSD(0.05),445
GY,SRPN,1988,Hutchinson,CV,17.7
GY,SRPN,1988,Hays,Replications,
GY,SRPN,1988,Hays,Mean,2237
GY,SRPN,1988,Hays,LSD(0.05),429
GY,SRPN,1988,Hays,CV,11.7
GY,SRPN,1988,Manhattan,Replications,
GY,SRPN,1988,Manhattan,Mean,3945
GY,SRPN,1988,Manhattan,LSD(0.05),566
GY,SRPN,1988,Manhattan,CV,8.8
GY,SRPN,1988,Garden City,Replications,
GY,SRPN,1988,Garden City,Mean,2683
GY,SRPN,1988,Garden City,LSD(0.05),377
GY,SRPN,1988,Garden City,CV,8.6
GY,SRPN,1988,Brookings,Replications,
GY,SRPN,1988,Brookings,Mean,1752
GY,SRPN,1988,Brookings,LSD(0.05),548
GY,SRPN,1988,Brookings,CV,19.2
GY,SRPN,1988,Presho,Replications,
GY,SRPN,1988,Presho,Mean,1776
GY,SRPN,1988,Presho,LSD(0.05),443
GY,SRPN,1988,Presho,CV,15.3
GY,SRPN,1988,Stillwater,Replications,
GY,SRPN,1988,Stillwater,Mean,3355
GY,SRPN,1988,Stillwater,LSD(0.05),359
GY,SRPN,1988,Stillwater,CV,6.5
GY,SRPN,1988,Altus,Replications,
GY,SRPN,1988,Altus,Mean,3215
GY,SRPN,1988,Altus,LSD(0.05),375
GY,SRPN,1988,Altus,CV,7.1
GY,SRPN,1988,Lahoma,Replications,
GY,SRPN,1988,Lahoma,Mean,4340
GY,SRPN,1988,Lahoma,LSD(0.05),364
GY,SRPN,1988,Lahoma,CV,5.1
GY,SRPN,1988,Goodwell,Replications,
GY,SRPN,1988,Goodwell,Mean,4075
GY,SRPN,1988,Goodwell,LSD(0.05),555
GY,SRPN,1988,Goodwell,CV,8.3
GY,SRPN,1988,Columbia,Replications,
GY,SRPN,1988,Columbia,Mean,5431
GY,SRPN,1988,Columbia,LSD(0.05),1007
GY,SRPN,1988,Columbia,CV,11.5
GY,SRPN,1988,Urbana,Replications,
GY,SRPN,1988,Urbana,Mean,4036
GY,SRPN,1988,Urbana,LSD(0.05),645
GY,SRPN,1988,Urbana,CV,9.8
GY,SRPN,1988,Clovis (Irr),Replications,
GY,SRPN,1988,Clovis (Irr),Mean,5244
GY,SRPN,1988,Clovis (Irr),LSD(0.05),1202
GY,SRPN,1988,Clovis (Irr),CV,14.0
GY,SRPN,1988,Clovis (Dry),Replications,
GY,SRPN,1988,Clovis (Dry),Mean,1675
GY,SRPN,1988,Clovis (Dry),LSD(0.05),987
GY,SRPN,1988,Clovis (Dry),CV,36.1
GY,SRPN,1988,Farmington,Replications,
GY,SRPN,1988,Farmington,Mean,5781
GY,SRPN,1988,Farmington,LSD(0.05),1255
GY,SRPN,1988,Farmington,CV,15.5
GY,SRPN,1988,Ames,Replications,
GY,SRPN,1988,Ames,Mean,2812
GY,SRPN,1988,Ames,LSD(0.05),1087
GY,SRPN,1988,Ames,CV,23.7
GY,SRPN,1988,Aberdeen,Replications,
GY,SRPN,1988,Aberdeen,Mean,4893
GY,SRPN,1988,Aberdeen,LSD(0.05),1112
GY,SRPN,1988,Aberdeen,CV,13.9
GY,SRPN,1988,Lind,Replications,
GY,SRPN,1988,Lind,Mean,1655
GY,SRPN,1988,Lind,LSD(0.05),304
GY,SRPN,1988,Lind,CV,11.2
GY,NRPN,1988,Lincoln,Replications,
GY,NRPN,1988,Lincoln,Mean,3023
GY,NRPN,1988,Lincoln,LSD(0.05),489
GY,NRPN,1988,Lincoln,CV,9.9
GY,NRPN,1988,North Platte,Replications,
GY,NRPN,1988,North Platte,Mean,2192
GY,NRPN,1988,North Platte,LSD(0.05),403
GY,NRPN,1988,North Platte,CV,11.2
GY,NRPN,1988,Alliance,Replications,
GY,NRPN,1988,Alliance,Mean,3536
GY,NRPN,1988,Alliance,LSD(0.05),650
GY,NRPN,1988,Alliance,CV,11.2
GY,NRPN,1988,Brookings,Replications,
GY,NRPN,1988,Brookings,Mean,1930
GY,NRPN,1988,Brookings,LSD(0.05),651
GY,NRPN,1988,Brookings,CV,20.6
GY,NRPN,1988,Highmore,Replications,
GY,NRPN,1988,Highmore,Mean,1691
GY,NRPN,1988,Highmore,LSD(0.05),428
GY,NRPN,1988,Highmore,CV,15.4
GY,NRPN,1988,Presho,Replications,
GY,NRPN,1988,Presho,Mean,1348
GY,NRPN,1988,Presho,LSD(0.05),479
GY,NRPN,1988,Presho,CV,21.7
GY,NRPN,1988,Archer,Replications,
GY,NRPN,1988,Archer,Mean,1546
GY,NRPN,1988,Archer,LSD(0.05),422
GY,NRPN,1988,Archer,CV,16.6
GY,NRPN,1988,Sheridan,Replications,
GY,NRPN,1988,Sheridan,Mean,1537
GY,NRPN,1988,Sheridan,LSD(0.05),566
GY,NRPN,1988,Sheridan,CV,22.5
GY,NRPN,1988,Williston,Replications,
GY,NRPN,1988,Williston,Mean,575
GY,NRPN,1988,Williston,LSD(0.05),57
GY,NRPN,1988,Williston,CV,7.1
GY,NRPN,1988,Casselton,Replications,
GY,NRPN,1988,Casselton,Mean,1256
GY,NRPN,1988,Casselton,LSD(0.05),682
GY,NRPN,1988,Casselton,CV,33.1
GY,NRPN,1988,Carrington,Replications,
GY,NRPN,1988,Carrington,Mean,574
GY,NRPN,1988,Carrington,LSD(0.05),297
GY,NRPN,1988,Carrington,CV,31.6
GY,NRPN,1988,Rosemount,Replications,
GY,NRPN,1988,Rosemount,Mean,1779
GY,NRPN,1988,Rosemount,LSD(0.05),NA
GY,NRPN,1988,Rosemount,CV,30.3
GY,NRPN,1988,Waseca,Replications,
GY,NRPN,1988,Waseca,Mean,2093
GY,NRPN,1988,Waseca,LSD(0.05),574
GY,NRPN,1988,Waseca,CV,16.7
GY,NRPN,1988,Lind,Replications,
GY,NRPN,1988,Lind,Mean,1695
GY,NRPN,1988,Lind,LSD(0.05),289
GY,NRPN,1988,Lind,CV,10.4
GY,NRPN,1988,SidneyMT,Replications,
GY,NRPN,1988,SidneyMT,Mean,673
GY,NRPN,1988,SidneyMT,LSD(0.05),NA
GY,NRPN,1988,SidneyMT,CV,16.5
GY,NRPN,1988,Moccasin,Replications,
GY,NRPN,1988,Moccasin,Mean,2290
GY,NRPN,1988,Moccasin,LSD(0.05),427
GY,NRPN,1988,Moccasin,CV,11.4
GY,NRPN,1988,Bozeman,Replications,
GY,NRPN,1988,Bozeman,Mean,3320
GY,NRPN,1988,Bozeman,LSD(0.05),625
GY,NRPN,1988,Bozeman,CV,13.4
GY,NRPN,1988,Clovis (Irr),Replications,
GY,NRPN,1988,Clovis (Irr),Mean,3393
GY,NRPN,1988,Clovis (Irr),LSD(0.05),930
GY,NRPN,1988,Clovis (Irr),CV,16.7
GY,NRPN,1988,Clovis (Dry),Replications,
GY,NRPN,1988,Clovis (Dry),Mean,1676
GY,NRPN,1988,Clovis (Dry),LSD(0.05),NA
GY,NRPN,1988,Clovis (Dry),CV,27.5
GY,NRPN,1988,Aberdeen,Replications,
GY,NRPN,1988,Aberdeen,Mean,3675
GY,NRPN,1988,Aberdeen,LSD(0.05),1296
GY,NRPN,1988,Aberdeen,CV,17.1
GY,SRPN,1989.0,Lincoln,Replications,
GY,SRPN,1989.0,Lincoln,Mean,4771
GY,SRPN,1989.0,Lincoln,LSD(0.05),499
GY,SRPN,1989.0,Lincoln,CV,6.4
GY,SRPN,1989.0,Clay Center,Replications,
GY,SRPN,1989.0,Clay Center,Mean,1759
GY,SRPN,1989.0,Clay Center,LSD(0.05),582
GY,SRPN,1989.0,Clay Center,CV,20.4
GY,SRPN,1989.0,North Platte,Replications,
GY,SRPN,1989.0,North Platte,Mean,1396
GY,SRPN,1989.0,North Platte,LSD(0.05),494
GY,SRPN,1989.0,North Platte,CV,21.8
GY,SRPN,1989.0,Alliance,Replications,
GY,SRPN,1989.0,Alliance,Mean,1555
GY,SRPN,1989.0,Alliance,LSD(0.05),430
GY,SRPN,1989.0,Alliance,CV,17.0
GY,SRPN,1989.0,Clovis (Irr),Replications,
